state,county,state_name,pop_density
VA,Dinwiddie,Virginia,56.616526935
VA,Essex,Virginia,42.469944409
VA,Fairfax,Virginia,2943.2126221
VA,Fauquier,Virginia,109.0654353
VA,Floyd,Virginia,41.465088625
VA,Fluvanna,Virginia,93.28242538
VA,Franklin,Virginia,81.368768753
VA,Frederick,Virginia,213.84734046
VA,Giles,Virginia,47.152517244
VA,Gloucester,Virginia,171.47741206
VA,Goochland,Virginia,82.827731261
VA,Grayson,Virginia,35.381434105
VA,Greene,Virginia,126.84278374
VA,Greensville,Virginia,39.383245757
VA,Halifax,Virginia,41.725280059
VA,Hanover,Virginia,229.19914675
VA,Henrico,Virginia,1409.1370404
VA,Henry,Virginia,133.26266395
VA,Highland,Virginia,5.3232118178
VA,Isle of Wight,Virginia,117.06308301
VA,James City,Virginia,536.62630359
VA,King and Queen,Virginia,22.344794619
VA,King George,Virginia,147.98009823
VA,King William,Virginia,61.837320982
VA,Lancaster,Virginia,80.894250738
VA,Lee,Virginia,54.070323057
VA,Loudoun,Virginia,788.8264283
VA,Louisa,Virginia,74.12941786
VA,Lunenburg,Virginia,27.996296467
VA,Madison,Virginia,41.464249346
VA,Mathews,Virginia,102.45923509
VA,Mecklenburg,Virginia,49.016990326
VA,Middlesex,Virginia,82.628464018
VA,Montgomery,Virginia,255.87856633
VA,Nelson,Virginia,31.5159865
VA,New Kent,Virginia,106.60566002
VA,Northampton,Virginia,55.43399424
VA,Northumberland,Virginia,63.458238004
VA,Nottoway,Virginia,49.047406392
VA,Orange,Virginia,107.42520051
VA,Page,Virginia,77.19808873
VA,Patrick,Virginia,36.593515662
VA,Pittsylvania,Virginia,62.898682155
VA,Powhatan,Virginia,112.17874321
VA,Prince Edward,Virginia,65.578650576
VA,Prince George,Virginia,143.51874054
VA,Prince William,Virginia,1393.9683693
VA,Pulaski,Virginia,106.51011239
VA,Rappahannock,Virginia,27.225058443000002
VA,Richmond,Virginia,47.20127325
VA,Roanoke,Virginia,375.47514438
VA,Rockbridge,Virginia,38.139776399
VA,Rockingham,Virginia,95.604891544
VA,Russell,Virginia,56.487189929
VA,Scott,Virginia,40.188321266
VA,Shenandoah,Virginia,85.612057125
VA,Smyth,Virginia,67.512955796
VA,Southampton,Virginia,29.350154049
VA,Spotsylvania,Virginia,334.33897206
VA,Stafford,Virginia,557.04801661
VA,Surry,Virginia,23.208505354
VA,Sussex,Virginia,22.92208902
VA,Tazewell,Virginia,78.750435873
VA,Warren,Virginia,186.4644286
VA,Washington,Virginia,96.946407168
VA,Westmoreland,Virginia,77.749680663
VA,Wise,Virginia,94.219857984
VA,Wythe,Virginia,62.248597819
VA,York,Virginia,648.61122395
VA,Alexandria city,Virginia,10749.903285
VA,Bristol city,Virginia,1277.3176962
VA,Buena Vista city,Virginia,968.75563725
VA,Charlottesville city,Virginia,4696.7843865
VA,Chesapeake city,Virginia,716.76971032
VA,Colonial Heights city,Virginia,2371.5895145
VA,Covington city,Virginia,998.41091704
VA,Danville city,Virginia,950.83074816
VA,Emporia city,Virginia,741.75246818
VA,Fairfax city,Virginia,3937.8476934
VA,Falls Church city,Virginia,7218.3754465
VA,Franklin city,Virginia,962.43561981
VA,Fredericksburg city,Virginia,2788.7146333
VA,Galax city,Virginia,779.83469232
VA,Hampton city,Virginia,2612.7838402
VA,Harrisonburg city,Virginia,3116.228874
VA,Hopewell city,Virginia,2182.18344
VA,Lexington city,Virginia,2855.2678291
VA,Lynchburg city,Virginia,1676.9245257
VA,Manassas city,Virginia,4227.5925313
VA,Manassas Park city,Virginia,6855.3064164
VA,Martinsville city,Virginia,1177.5905413
VA,Newport News city,Virginia,2584.3377614
VA,Norfolk city,Virginia,4581.295789
VA,Norton city,Virginia,530.67295352
VA,Petersburg city,Virginia,1389.3810447
VA,Poquoson city,Virginia,792.52149296
VA,Portsmouth city,Virginia,2841.7488658
VA,Radford city,Virginia,1895.2300001
VA,Richmond city,Virginia,3818.5289264
VA,Roanoke city,Virginia,2350.0608303
VA,Salem city,Virginia,1766.3274106
VA,Staunton city,Virginia,1251.0738628
VA,Suffolk city,Virginia,228.44596446
VA,Virginia Beach city,Virginia,1839.57825
VA,Waynesboro city,Virginia,1511.5824252
VA,Williamsburg city,Virginia,1666.1604292
VA,Winchester city,Virginia,3057.5784153
WA,Adams,Washington,10.264473319
WA,Asotin,Washington,35.545749369
WA,Benton,Washington,118.75219427
WA,Chelan,Washington,26.37164801
WA,Clallam,Washington,44.13518812
WA,Clark,Washington,766.69772525
WA,Columbia,Washington,4.6731177699
WA,Cowlitz,Washington,95.552436253
WA,Douglas,Washington,23.5848227
WA,Ferry,Washington,3.4717080361
WA,Franklin,Washington,75.988491503
WA,Garfield,Washington,3.1610697988
WA,Grant,Washington,36.324415529
WA,Grays Harbor,Washington,38.868057666
WA,Island,Washington,405.06086442
WA,Jefferson,Washington,17.590954174
WA,King,Washington,1055.7194092
WA,Kitsap,Washington,682.82646683
WA,Kittitas,Washington,20.61725481
WA,Klickitat,Washington,11.811588725
WA,Lewis,Washington,33.130066107
WA,Lincoln,Washington,4.6481472717
WA,Mason,Washington,68.27754291
WA,Okanogan,Washington,8.0004798351
WA,Pacific,Washington,23.624170349
WA,Pend Oreille,Washington,9.7139589845
WA,Pierce,Washington,534.41331074
WA,San Juan,Washington,98.486792746
WA,Skagit,Washington,74.098123127
WA,Skamania,Washington,7.1906452087
WA,Snohomish,Washington,390.55531739
WA,Spokane,Washington,291.75923802
WA,Stevens,Washington,18.269200381
WA,Thurston,Washington,396.43379469
WA,Wahkiakum,Washington,16.83408806
WA,Walla Walla,Washington,47.968850748
WA,Whatcom,Washington,107.06640511
WA,Whitman,Washington,23.059273945
WA,Yakima,Washington,58.55042111
WV,Barbour,West Virginia,48.48136604
WV,Berkeley,West Virginia,364.70040558
WV,Boone,West Virginia,43.767709804
WV,Braxton,West Virginia,27.581575089
WV,Brooke,West Virginia,248.904806
WV,Cabell,West Virginia,331.73488143
WV,Calhoun,West Virginia,25.976766035
WV,Clay,West Virginia,25.244287406
WV,Doddridge,West Virginia,26.291529267
WV,Fayette,West Virginia,65.019896985
WV,Gilmer,West Virginia,23.71030657
WV,Grant,West Virginia,24.354114802
WV,Greenbrier,West Virginia,34.110174277
WV,Hampshire,West Virginia,36.457175442
WV,Hancock,West Virginia,352.18779948
WV,Hardy,West Virginia,23.655490163
WV,Harrison,West Virginia,162.38642037
WV,Jackson,West Virginia,61.818599149
WV,Jefferson,West Virginia,271.43908735
WV,Kanawha,West Virginia,200.14155367
WV,Lewis,West Virginia,41.41328708
WV,Lincoln,West Virginia,47.132938342
WV,Logan,West Virginia,71.860907666
WV,McDowell,West Virginia,34.160213684
WV,Marion,West Virginia,181.69432529
WV,Marshall,West Virginia,100.79188483
WV,Mason,West Virginia,62.024196332
WV,Mercer,West Virginia,141.13583697
WV,Mineral,West Virginia,82.1673658
WV,Mingo,West Virginia,56.210756581
WV,Monongalia,West Virginia,295.53642474
WV,Monroe,West Virginia,28.090729396
WV,Morgan,West Virginia,77.647847615
WV,Nicholas,West Virginia,38.404791431
WV,Ohio,West Virginia,394.54710557
WV,Pendleton,West Virginia,10.052447083
WV,Pleasants,West Virginia,57.693183821
WV,Pocahontas,West Virginia,8.9482227761
WV,Preston,West Virginia,52.155190588
WV,Putnam,West Virginia,163.9732518
WV,Raleigh,West Virginia,122.66132751
WV,Randolph,West Virginia,27.722416548000002
WV,Ritchie,West Virginia,21.507109868
WV,Roane,West Virginia,28.81113715
WV,Summers,West Virginia,35.387092609
WV,Taylor,West Virginia,97.597345747
WV,Tucker,West Virginia,16.597298065
WV,Tyler,West Virginia,34.123835621
WV,Upshur,West Virginia,68.844945683
WV,Wayne,West Virginia,78.941561214
WV,Webster,West Virginia,14.969186172
WV,Wetzel,West Virginia,42.645655137
WV,Wirt,West Virginia,25.074066731
WV,Wood,West Virginia,229.74269321
WV,Wyoming,West Virginia,41.616169389
WI,Adams,Wisconsin,31.515251177
WI,Ashland,Wisconsin,14.928567207
WI,Barron,Wisconsin,52.33208832
WI,Bayfield,Wisconsin,10.178086042
WI,Brown,Wisconsin,496.85292146
WI,Buffalo,Wisconsin,19.421732982
WI,Burnett,Wisconsin,18.735125039
WI,Calumet,Wisconsin,157.5939613
WI,Chippewa,Wisconsin,63.603564804
WI,Clark,Wisconsin,28.692336224
WI,Columbia,Wisconsin,74.924338876
WI,Crawford,Wisconsin,28.548258209
WI,Dane,Wisconsin,453.29352741
WI,Dodge,Wisconsin,100.31541218
WI,Door,Wisconsin,57.286601105
WI,Douglas,Wisconsin,33.127535134
WI,Dunn,Wisconsin,53.085275651
WI,Eau Claire,Wisconsin,163.8663332
WI,Florence,Wisconsin,8.8522787698
WI,Fond du Lac,Wisconsin,143.23363118
WI,Forest,Wisconsin,8.864735098
WI,Grant,Wisconsin,44.951545715
WI,Green,Wisconsin,63.229920809
WI,Green Lake,Wisconsin,54.12193859
WI,Iowa,Wisconsin,31.16696923
WI,Iron,Wisconsin,7.4862648667
WI,Jackson,Wisconsin,20.743165956
WI,Jefferson,Wisconsin,152.98152443
WI,Juneau,Wisconsin,34.700961476
WI,Kenosha,Wisconsin,622.71326494
WI,Kewaunee,Wisconsin,59.52039553
WI,La Crosse,Wisconsin,261.70445373
WI,Lafayette,Wisconsin,26.302581023
WI,Langlade,Wisconsin,22.129362162
WI,Lincoln,Wisconsin,31.511168811
WI,Manitowoc,Wisconsin,134.18189911
WI,Marathon,Wisconsin,87.640488111
WI,Marinette,Wisconsin,28.892778857
WI,Marquette,Wisconsin,33.868254917
WI,Menominee,Wisconsin,13.025194642
WI,Milwaukee,Wisconsin,3926.558904
WI,Monroe,Wisconsin,51.116437449
WI,Oconto,Wisconsin,37.92551882
WI,Oneida,Wisconsin,31.841998583
WI,Outagamie,Wisconsin,293.8696263
WI,Ozaukee,Wisconsin,382.57749853
WI,Pepin,Wisconsin,31.417200738
WI,Pierce,Wisconsin,74.156629365
WI,Polk,Wisconsin,47.696770666
WI,Portage,Wisconsin,88.580289607
WI,Price,Wisconsin,10.682943677
WI,Racine,Wisconsin,591.07395489
WI,Richland,Wisconsin,29.646018627
WI,Rock,Wisconsin,227.1560217
WI,Rusk,Wisconsin,15.4856867
WI,St. Croix,Wisconsin,124.15356971
WI,Sauk,Wisconsin,77.264795525
WI,Sawyer,Wisconsin,13.111290137
WI,Shawano,Wisconsin,45.672711243
WI,Sheboygan,Wisconsin,225.70812892
WI,Taylor,Wisconsin,20.934717313
WI,Trempealeau,Wisconsin,40.166194417
WI,Vernon,Wisconsin,38.891464009
WI,Vilas,Wisconsin,25.57747108
WI,Walworth,Wisconsin,186.73313467
WI,Washburn,Wisconsin,19.919376992
WI,Washington,Wisconsin,315.09337967
WI,Waukesha,Wisconsin,733.23095415
WI,Waupaca,Wisconsin,68.38110448
WI,Waushara,Wisconsin,38.748998031
WI,Winnebago,Wisconsin,393.42831667
WI,Wood,Wisconsin,92.123251993
WY,Albany,Wyoming,9.0308954954
WY,Big Horn,Wyoming,3.7874280322
WY,Campbell,Wyoming,9.6083655078
WY,Carbon,Wyoming,1.8955904601
WY,Converse,Wyoming,3.2056680498
WY,Crook,Wyoming,2.6099324568
WY,Fremont,Wyoming,4.3045256222
WY,Goshen,Wyoming,6.0100291216
WY,Hot Springs,Wyoming,2.2724675105
WY,Johnson,Wyoming,2.0365166718
WY,Laramie,Wyoming,36.850714717
WY,Lincoln,Wyoming,4.768685469
WY,Natrona,Wyoming,14.814087094
WY,Niobrara,Wyoming,0.9093582082
WY,Park,Wyoming,4.225945419
WY,Platte,Wyoming,4.1154032904
WY,Sheridan,Wyoming,11.981241746
WY,Sublette,Wyoming,2.0081933323
WY,Sweetwater,Wyoming,4.1288079711
WY,Teton,Wyoming,5.7748028059
WY,Uinta,Wyoming,9.7510677126
WY,Washakie,Wyoming,3.5221743077
WY,Weston,Wyoming,2.9053317508
PR,Adjuntas Municipio,Puerto Rico,NA
PR,Aguada Municipio,Puerto Rico,NA
PR,Aguadilla Municipio,Puerto Rico,NA
PR,Aguas Buenas Municipio,Puerto Rico,NA
PR,Aibonito Municipio,Puerto Rico,NA
PR,Añasco Municipio,Puerto Rico,NA
PR,Arecibo Municipio,Puerto Rico,NA
PR,Arroyo Municipio,Puerto Rico,NA
PR,Barceloneta Municipio,Puerto Rico,NA
PR,Barranquitas Municipio,Puerto Rico,NA
PR,Bayamón Municipio,Puerto Rico,NA
PR,Cabo Rojo Municipio,Puerto Rico,NA
PR,Caguas Municipio,Puerto Rico,NA
PR,Camuy Municipio,Puerto Rico,NA
PR,Canóvanas Municipio,Puerto Rico,NA
PR,Carolina Municipio,Puerto Rico,NA
PR,Cataño Municipio,Puerto Rico,NA
PR,Cayey Municipio,Puerto Rico,NA
PR,Ceiba Municipio,Puerto Rico,NA
PR,Ciales Municipio,Puerto Rico,NA
PR,Cidra Municipio,Puerto Rico,NA
PR,Coamo Municipio,Puerto Rico,NA
PR,Comerío Municipio,Puerto Rico,NA
PR,Corozal Municipio,Puerto Rico,NA
PR,Culebra Municipio,Puerto Rico,NA
PR,Dorado Municipio,Puerto Rico,NA
PR,Fajardo Municipio,Puerto Rico,NA
PR,Florida Municipio,Puerto Rico,NA
PR,Guánica Municipio,Puerto Rico,NA
PR,Guayama Municipio,Puerto Rico,NA
PR,Guayanilla Municipio,Puerto Rico,NA
PR,Guaynabo Municipio,Puerto Rico,NA
PR,Gurabo Municipio,Puerto Rico,NA
PR,Hatillo Municipio,Puerto Rico,NA
PR,Hormigueros Municipio,Puerto Rico,NA
PR,Humacao Municipio,Puerto Rico,NA
PR,Isabela Municipio,Puerto Rico,NA
PR,Jayuya Municipio,Puerto Rico,NA
PR,Juana Díaz Municipio,Puerto Rico,NA
PR,Juncos Municipio,Puerto Rico,NA
PR,Lajas Municipio,Puerto Rico,NA
PR,Lares Municipio,Puerto Rico,NA
PR,Las Marías Municipio,Puerto Rico,NA
PR,Las Piedras Municipio,Puerto Rico,NA
PR,Loíza Municipio,Puerto Rico,NA
PR,Luquillo Municipio,Puerto Rico,NA
PR,Manatí Municipio,Puerto Rico,NA
PR,Maricao Municipio,Puerto Rico,NA
PR,Maunabo Municipio,Puerto Rico,NA
PR,Mayagüez Municipio,Puerto Rico,NA
PR,Moca Municipio,Puerto Rico,NA
PR,Morovis Municipio,Puerto Rico,NA
PR,Naguabo Municipio,Puerto Rico,NA
PR,Naranjito Municipio,Puerto Rico,NA
PR,Orocovis Municipio,Puerto Rico,NA
PR,Patillas Municipio,Puerto Rico,NA
PR,Peñuelas Municipio,Puerto Rico,NA
PR,Ponce Municipio,Puerto Rico,NA
PR,Quebradillas Municipio,Puerto Rico,NA
PR,Rincón Municipio,Puerto Rico,NA
PR,Río Grande Municipio,Puerto Rico,NA
PR,Sabana Grande Municipio,Puerto Rico,NA
PR,Salinas Municipio,Puerto Rico,NA
PR,San Germán Municipio,Puerto Rico,NA
PR,San Juan Municipio,Puerto Rico,NA
PR,San Lorenzo Municipio,Puerto Rico,NA
PR,San Sebastián Municipio,Puerto Rico,NA
PR,Santa Isabel Municipio,Puerto Rico,NA
PR,Toa Alta Municipio,Puerto Rico,NA
PR,Toa Baja Municipio,Puerto Rico,NA
PR,Trujillo Alto Municipio,Puerto Rico,NA
PR,Utuado Municipio,Puerto Rico,NA
PR,Vega Alta Municipio,Puerto Rico,NA
PR,Vega Baja Municipio,Puerto Rico,NA
PR,Vieques Municipio,Puerto Rico,NA
PR,Villalba Municipio,Puerto Rico,NA
PR,Yabucoa Municipio,Puerto Rico,NA
PR,Yauco Municipio,Puerto Rico,NA
